sr_fecha (Día);sr_plaza;Cod Enlaza;sr_remitente;sr_ps;sr_ori;sr_des;Total Palets ;Facturación€;Coste€
01/04/2026;461;461001665;461001665 CHOCOLATES HIGON S.L;17;461;461;1;32,38;20,33
02/04/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;363;1;97,13;56,08
02/04/2026;089;089000127;ISOLANA TARRAGONA;01;089;011;2;140,3;59,68
02/04/2026;089;089000138;APLIVEN;02;089;031;2;116,55;66,86
02/04/2026;089;089000138;APLIVEN;02;089;041;1;49,64;31,09
02/04/2026;089;089000138;APLIVEN;02;089;089;3;178,83;90,09
02/04/2026;089;089000138;APLIVEN;02;089;241;1;55,04;36,22
02/04/2026;089;089000138;APLIVEN;02;089;411;3;148,93;98,16
02/04/2026;089;089000138;SERRANO Y PAGAN;01;089;153;1;101,44;61,37
02/04/2026;089;089000138;SMART COFFEE;01;461;089;1;28,06;16,35
02/04/2026;089;089000139;UNICASA;02;089;089;3;82;45,93
02/04/2026;089;089000139;UNICASA;02;089;283;1;50;30,06
02/04/2026;089;089000139;UNICASA;02;089;363;1;75;49,18
02/04/2026;089;089000139;UNICASA;02;089;461;2;80;46,62
02/04/2026;089;089000139;UNICASA;02;089;471;1;67;40,98
02/04/2026;089;089000139;UNICASA;PA;089;089;0;747,8;0
02/04/2026;089;089000140;HAIR AND BEAUTY CASH AND CARRY;02;089;089;2;248,22;162,48
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;089;8;236,34;138,93
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;099;2;140,3;96,28
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;283;1;46,41;32,24
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;292;2;155,4;108,04
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;349;1;87,42;55,25
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;391;2;140,3;102,08
02/04/2026;089;089000142;ORIENTAL MARKET;01;089;461;1;38,85;25,49
02/04/2026;089;089000169;"NOMESVENDING, S.L.";02;089;089;1;28,06;15,31
02/04/2026;089;089000204;"GIRO GH, S.A.";01;089;211;1;62,28;39,26
02/04/2026;089;089000204;"GIRO GH, S.A.";02;089;011;7;407,94;242,83
02/04/2026;089;089000204;"GIRO GH, S.A.";02;089;041;5;446,79;271,67
02/04/2026;089;089000204;"GIRO GH, S.A.";02;089;292;5;362,61;212,01
02/04/2026;089;089000209;"ASJ HOME TEXTIL, S.L.U.";02;089;128;1;53,96;31,4
02/04/2026;089;089000224;LENCERIA SUSANA;PA;089;089;0;34,72;0
02/04/2026;089;089000261;"INKGENIOS PLV, S.L.";01;089;411;1;88,49;45,86
02/04/2026;089;089000269;LABORATORIOS  VCS FARMA;02;089;089;1;30,22;15,31
02/04/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;011;2;131,66;72,22
02/04/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;283;1;57,2;32,24
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";01;089;311;1;52,88;21,43
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;031;1;55,04;33,43
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;128;1;35,61;23,78
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;152;1;58,28;41,1
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;331;2;144,61;94
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;371;1;41,01;27,14
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;391;1;72,31;46,89
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;471;1;47,48;32,9
02/04/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;501;1;47,48;32,22
02/04/2026;089;089000319;"MIIN COSMETICS, S.L.";02;089;089;2;72,6;30,62
02/04/2026;089;089000321;"THE BRAND COMPANY, S.L";01;089;283;1;57,2;32,24
02/04/2026;089;089000360;LA ESPECIALISTA  ZARAGOZA;07;089;201;1;65,83;40,26
02/04/2026;089;089000367;ANSAR MEHMOOD HUSSAIN BEGUM;02;089;501;1;80,94;40,91
02/04/2026;089;089000408;"CINTAPE 2024, S.L.";02;089;283;1;51,8;1
02/04/2026;089;089000408;"CINTAPE 2024, S.L.";02;089;461;1;29,14;1
02/04/2026;089;089000413;"STORM TIME, S.L.";02;089;128;1;76,31;34,53
02/04/2026;089;089000419;"ODDITY BREWING, S.L.";02;089;471;1;56,12;32,9
02/04/2026;089;089000421;NOATUM LOGISTICS;01;089;089;2;105,76;43,08
02/04/2026;089;089000426;PRODUCTES ALIMENTARIS LA PERLA SL;02;089;283;3;245,1;138,24
02/04/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;501;1;41,01;25,8
02/04/2026;089;089000433;FROMM EMBALAJES SAU;02;089;311;1;74,46;1
02/04/2026;089;089000438;IBERICA DE SUMINISTROS Y EXCLUSIVAS;01;089;152;2;125,19;84,48
02/04/2026;129;461050030;"461050030 AEPASA, S.L.";02;129;292;1;52,88;38,11
02/04/2026;129;461050047;461050047 VIDREPUR SA;02;129;179;1;102,18;84,09
02/04/2026;129;461050050;461050050 PALLET CL LOGISTICO (NAOKI);01;129;292;1;0;0
02/04/2026;129;461050061;461050061 KERAKOLL;02;129;461;5;206,91;200,87
02/04/2026;129;461050067;461050067 BECRISA SL;01;129;283;1;47,84;45,72
02/04/2026;129;461050067;461050067 BECRISA SL;01;129;471;2;129,16;141,8
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;074;1;109,84;117,79
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;089;2;120,52;107,76
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;129;1;19,47;27,61
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;201;1;62,53;69,94
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;26E;1;60,16;56,35
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;301;1;43,09;40,54
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;411;2;112,42;119,71
02/04/2026;129;461050067;461050067 BECRISA SL;02;129;PTO;2;137,59;154,63
02/04/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";01;129;089;1;54,76;29,63
02/04/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";02;129;089;1;54,22;38,81
02/04/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";02;129;291;2;207,04;154,7
02/04/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";02;129;461;1;29,63;30,81
02/04/2026;129;461050075;461050075 MIKONOS MOSAIC SL;01;129;283;1;52,41;40,99
02/04/2026;129;461050077;"461050077 APE CERAMICA,S.L.";01;129;301;1;45,72;31,6
02/04/2026;129;461050079;461050079 ONIX CERAMICA SL;01;129;089;1;47,16;29,63
02/04/2026;129;461050080;461050080 MOSAVIT;02;129;059;2;210,86;150,6
02/04/2026;129;461050081;461050081 IRIS CERAMICA;02;129;089;1;78,93;53,88
02/04/2026;129;461050095;461050095  LIVING CERAMICA;01;129;PTL;2;275,15;211,36
02/04/2026;129;461050095;461050095 GRUPO DE INTERIORES GTH SL;01;129;119;1;200,84;57,1
02/04/2026;129;461050109;"461050109 MALLETAS RICO,S.L.";04;129;031;1;62,21;39,37
02/04/2026;129;461050121;461050121 NEWKER;01;129;031;6;302,61;381,72
02/04/2026;129;461050121;461050121 NEWKER;01;129;283;8;493,45;537,36
02/04/2026;129;461050142;461050142 KERABEN;01;129;283;1;73,58;56,58
02/04/2026;129;461050146;461050146 TILE EXPERT;02;129;PTL;1;153,25;108,1
02/04/2026;129;461050151;461050151 BODEGAS Y DESTILERIAS VIDAL S.L.;01;129;031;2;68,5;83,1
02/04/2026;129;461050151;461050151 BODEGAS Y DESTILERIAS VIDAL S.L.;02;129;461;3;97,22;105,6
02/04/2026;129;461050166;461050166 MATERIA DECOR;02;129;062;1;86,94;71,25
02/04/2026;129;461050166;461050166 MATERIA DECOR;02;129;371;1;82,44;64,4
02/04/2026;129;461050173;461050173 LVG PRESCRIPCION Y PROYECTOS;01;129;031;1;100,71;50,15
02/04/2026;129;461050173;461050173 LVG PRESCRIPCION Y PROYECTOS;01;129;451;5;490,63;378,64
02/04/2026;129;461050173;461050173 LVG PRESCRIPCION Y PROYECTOS;02;129;461;5;204,25;144,67
02/04/2026;129;461050190;461050190 UNIKER CERAMICA;02;129;411;2;198,1;169,46
02/04/2026;283;283001146;283001146 JABONES PARDO;02;283;128;2;135,74;132,9
02/04/2026;283;283001151;283001151 GRUPO OM COMUNICACION VISUAL SLU;01;283;032;2;120,94;84,36
02/04/2026;283;283001151;283001151 GRUPO OM COMUNICACION VISUAL SLU;02;283;031;1;59,02;46,25
02/04/2026;283;283001193;"283001193 ENVAPRO, ENVASES PARA PROFESIONALES SL";01;283;128;1;56,78;43,55
02/04/2026;283;283001309;283001309 LOGISTICA MALLOLES;01;087;149;1;73,77;0
02/04/2026;283;283001346;283001346 PUNTOQPACKAGING SL;01;283;461;2;116,64;72,96
02/04/2026;283;283001420;283001420 EPP NATUR;02;283;461;5;343,43;193,35
02/04/2026;283;283001483;"283001483 KAISIDI COSMÉTICA, S. L.";02;283;031;1;54,46;46,25
02/04/2026;283;283001520;283001520 DINH TRUNG TRINH;01;089;301;1;109,04;0
02/04/2026;283;283001566;283001566 EXCELENTES MARKET IMPORT EXPORT S.L;02;283;461;5;246,65;187,4
02/04/2026;283;283001584;"283001584 YONHOO EUROPA, S.L.";02;283;031;2;296,58;103,23
02/04/2026;283;283001584;"283001584 YONHOO EUROPA, S.L.";02;283;128;1;132,01;38,27
02/04/2026;283;283001605;283001605 COLORKER;01;128;149;5;491,05;0
02/04/2026;283;283001608;283001608 JOTA KA EUROPA 2016 S.L.;01;283;461;2;96,72;60,36
02/04/2026;283;283001608;283001608 JOTA KA EUROPA 2016 S.L.;02;283;128;2;100,83;69,85
02/04/2026;283;283001608;283001608 JOTA KA EUROPA 2016 S.L.;02;283;461;1;47,63;29,01
02/04/2026;283;283001610;283001610 ILUMISA S.L.;01;283;031;1;40,67;23,05
02/04/2026;283;283001610;283001610 ILUMISA S.L.;01;283;461;2;94,28;57,92
02/04/2026;283;283007000;283007000 PT XBS MADRID;02;283;128;1;29,32;20,42
02/04/2026;461;461000512;461000512 INFORTISA S.L.;01;461;301;3;150,57;90,15
02/04/2026;461;461000529;461000529 PIGMENTOS UNIVERSALES S.L.U;02;461;099;1;98,4;71,33
02/04/2026;461;461000558;461000558 NLZ - CARLOS CARRASCO PEREZ;01;461;291;1;65;0
02/04/2026;461;461000596;461000596 CCO - COVAZA S.L.;01;461;301;1;72,01;37,93
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;131;1;55,58;40,81
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;283;4;184,35;134,92
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;291;1;68,82;54,56
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;331;1;60,38;52,16
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;451;1;51,24;40,81
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";02;461;501;4;181,04;161,58
02/04/2026;461;461000609;"461000609 PROMOPASTOR, S.L.";17;461;461;14;436,06;314,96
02/04/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;231;1;71,63;58,52
02/04/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;02;461;301;1;31,07;24,31
02/04/2026;461;461000644;461000644 BPK - ACABADOS GORBA;01;089;031;1;92,12;61,61
02/04/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;152;2;160,3;115,28
02/04/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;283;1;57,36;35,67
02/04/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;292;1;75,72;52,38
02/04/2026;461;461000659;461000659 ILOT INTERIORS S.L.;02;461;391;1;75,85;53,79
02/04/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;031;3;198,23;152,75
02/04/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;089;3;202,23;121,98
02/04/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;283;2;124,4;79,97
02/04/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;292;1;65,6;54,56
02/04/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;PTL;1;112,58;80,79
02/04/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;089;10;740,33;542,28
02/04/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;412;3;277,35;217,53
02/04/2026;461;461000693;461000693 AMADO SALVADOR SAU;01;461;031;1;63,92;44,95
02/04/2026;461;461000693;461000693 AMADO SALVADOR SAU;02;461;089;1;53,53;35,67
02/04/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";01;461;159;1;70,47;61,29
02/04/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;089;2;80,56;67,46
02/04/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";17;461;461;1;23,38;22,06
02/04/2026;461;461000815;"461000815 FRITOPER (MICRO) , ALAQUAS";02;461;179;2;130,12;77,24
02/04/2026;461;461000816;"461000816 MUÑOZ BOSCH, S.L.";01;461;26E;2;156,64;82,58
02/04/2026;461;461000816;"461000816 MUÑOZ BOSCH, S.L.";02;461;26E;4;291,55;147,16
02/04/2026;461;461000818;461000818 DADELOS AGROSOLUTIONS S.L;01;461;128;2;120,52;81,82
02/04/2026;461;461000818;461000818 DADELOS AGROSOLUTIONS S.L;17;461;461;7;385,51;289,16
02/04/2026;461;461000819;461000819 TECATEL S.L.;01;461;291;2;240,44;125,76
02/04/2026;461;461000819;461000819 TECATEL S.L.;02;461;031;1;57,52;38,67
02/04/2026;461;461000820;461000820 GLOBAL BLOCK S.L.;02;461;451;1;73,17;42,75
02/04/2026;461;461000843;461000843 DIS-HIMOINSA;01;303;461;1;65,86;50,25
02/04/2026;461;461000843;461000843 DISSENY I MUNTATGES ELECTRONICS SAL;01;461;303;2;122,8;85,14
02/04/2026;461;461000852;461000852 FAUS INTERNATIONAL FLOORING SLU;02;461;089;6;453,54;290,28
02/04/2026;461;461000877;461000877 NEPACK PLUS SL;02;461;128;1;43,85;31,37
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;089;1;72,08;37,96
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;271;1;87,66;62,92
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;283;1;67,85;37,96
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;331;2;174,24;116,74
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;PTL;1;127,42;80,79
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;PTO;1;117,07;50,16
02/04/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;17;461;461;1;50,4;33,15
02/04/2026;461;461000923;461000923 ROYAL BAVARIAN PARTS SL;02;461;073;1;119,7;60,91
02/04/2026;461;461000923;461000923 ROYAL BAVARIAN PARTS SL;02;461;471;1;67,48;49,5
02/04/2026;461;461000925;461000925 INDUSTRIALES VALENCIA SL;01;461;152;1;98,8;68,79
02/04/2026;461;461000932;461000932 DHL - CONFORAMA NAVARRA;01;261;291;1;83,78;79,66
02/04/2026;461;461000964;461000964 NATURVAL APICOLA S.L.U;17;461;461;6;311,39;202,33
02/04/2026;461;461000999;"461000999 VERNIPRENS, S.A";01;461;089;1;71,64;52,54
02/04/2026;461;461000999;"461000999 VERNIPRENS, S.A";01;461;301;2;165,21;110,75
02/04/2026;461;461001028;461001028 GREAT SOLUTIONS SL;01;461;301;1;62,04;45,17
02/04/2026;461;461001041;461001041 LEVANDIET S.L;17;461;461;1;30,07;17,27
02/04/2026;461;461001084;461001084 COOPERATIVA AGRICOLA DE UTIEL COOP. V.;17;461;461;1;46,16;34,97
02/04/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;301;2;97,11;60,42
02/04/2026;461;461001143;461001143 APISOL S.A.;01;461;283;1;84,64;47,37
02/04/2026;461;461001156;461001156 UTISTIL S.L;01;461;089;1;82,57;44,31
02/04/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;031;2;104,46;85,12
02/04/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;089;2;129,96;112,07
02/04/2026;461;461001183;461001183 VALLES PLASTIC FILM SL;01;461;149;2;175,39;114,66
02/04/2026;461;461001183;461001183 VALLES PLASTIC FILM SL;01;461;391;4;361,5;241,64
02/04/2026;461;461001191;461001191 TALLERES PORTOLES SL;02;461;303;1;70,78;32,78
02/04/2026;461;461001202;461001202 PAPELERA SAGUNTINA SL;01;461;128;3;148,35;95,41
02/04/2026;461;461001205;461001205 CARLOTA FOODS S.L.;01;461;451;1;87,61;67,16
02/04/2026;461;461001205;461001205 CARLOTA FOODS S.L.;02;461;089;1;64,25;41,92
02/04/2026;461;461001205;461001205 CARLOTA FOODS S.L.;02;461;301;1;71,56;54,33
02/04/2026;461;461001205;461001205 CARLOTA FOODS S.L.;17;461;461;1;36,89;27,98
02/04/2026;461;461001208;461001208 SESAELEC  VALENCIA SA;02;461;283;1;33,11;22,34
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;01E;2;139,49;98,54
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;059;1;75,15;59,2
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;062;1;69,62;58,39
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;089;1;52,11;36,02
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;109;1;82,49;72,49
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;131;3;168,68;128,97
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;153;2;141,65;122,58
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;179;1;70,05;57,43
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;26E;1;64,75;37,41
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;283;1;58,83;44,98
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;292;5;352,82;309,9
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;303;1;53,15;36,27
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;31E;1;74,64;54,09
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;361;1;87,41;75,39
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;363;4;304,04;281,85
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;401;2;122,26;96,02
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;411;2;135,96;110,67
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;02;461;089;1;54,91;18,79
02/04/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;17;461;461;3;94,59;74,68
02/04/2026;461;461001258;461001258 FUNDICIONES CUESTA S.L.;02;461;099;1;101,63;74,17
02/04/2026;461;461001260;461001260 AZU - IBRICKS CENTER;01;128;251;1;192,62;120,77
02/04/2026;461;461001260;461001260 AZU - TAU CERAMICA;01;128;251;1;90,17;49,26
02/04/2026;461;461001261;461001261 MT PLASTICS QUALITY FILM S.L;02;461;292;13;1309,81;786,11
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;031;3;141,18;91,43
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;PTO;1;127,04;82,73
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;089;3;173,27;85,07
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;13E;1;54,94;25,99
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;241;1;59,66;39,09
02/04/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;291;1;56,94;33,87
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;01E;2;91,84;101,78
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;089;1;42,06;35,67
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;283;5;193,13;171,69
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;371;1;45,92;51,19
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;471;2;83,27;94,52
02/04/2026;461;461001274;461001274 PLA ALBERT SL;02;461;501;1;40,61;43,4
02/04/2026;461;461001278;461001278 EXP.555570392980 EN VUESTRAS INSTAL;02;089;461;2;0;0
02/04/2026;461;461001281;461001281 COMPAÑIA VITIVINICOLA;02;461;062;1;129,02;94,95
02/04/2026;461;461001311;461001311 GRUPO GESALPI SLNE - HUSSE;02;461;089;1;50,06;31,05
02/04/2026;461;461001316;461001316 ECI - RONDA AUGUSTE Y LOUIS LUMIERE;01;461;072;2;291,71;168,78
02/04/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;411;5;492,37;392,3
02/04/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;089;1;58;42,01
02/04/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;283;3;170,02;125,43
02/04/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;031;1;56,41;38,55
02/04/2026;461;461001352;461001352 TEYCOVAL 2010 SL;17;461;461;1;45,26;33,77
02/04/2026;461;461001367;"461001367 ALM-LOGIC PAPER, S.L.U.";01;089;461;1;94,47;61,98
02/04/2026;461;461001367;461001367 ALMACEN DE PAPELES RASEPE SL;02;461;119;2;172,26;136,52
02/04/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;031;3;182,82;135,26
02/04/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;349;1;93,57;68,87
02/04/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;411;1;74,54;60,41
02/04/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;471;4;304;231,77
02/04/2026;461;461001385;461001385 ARQUISOLUX CARBUTTI SL - NATURCLAY;01;461;01E;1;103,06;69,8
02/04/2026;461;461001385;461001385 ARQUISOLUX CARBUTTI SL - NATURCLAY;01;461;089;1;88,28;58,91
02/04/2026;461;461001385;461001385 ARQUISOLUX CARBUTTI SL - NATURCLAY;01;461;283;1;88,28;58,91
02/04/2026;461;461001385;461001385 ARQUISOLUX CARBUTTI SL - NATURCLAY;01;461;363;1;152,61;104,07
02/04/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";01;461;02E;2;174,29;83,83
02/04/2026;461;461001394;461001394 COVIÑAS COOP V;01;461;073;4;586,57;471,71
02/04/2026;461;461001405;461001405 ERN - ABONOS CONDE;02;461;031;3;201,07;140,13
02/04/2026;461;461001405;461001405 ERN- ABONOS CONDE;02;461;031;1;66,46;51,76
02/04/2026;461;461001405;461001405 ERN-ABONOS CONDE;17;461;461;2;73,45;96,52
02/04/2026;461;461001410;461001410 GRUPAUTO S.A.;02;461;031;1;53,99;38,55
02/04/2026;461;461001414;461001414 SANIDECO TRADING SL;01;461;031;1;47,78;40,94
02/04/2026;461;461001414;461001414 SANIDECO TRADING SL;01;461;032;2;109,56;104,3
02/04/2026;461;461001414;461001414 SANIDECO TRADING SL;01;461;271;3;212,28;160,89
02/04/2026;461;461001447;461001447 LUCAPSMATIC SL;01;461;483;1;72,98;45,29
02/04/2026;461;461001462;461001462 .;01;461;201;1;62,95;55,99
02/04/2026;461;461001462;461001462 .;01;461;283;1;34,53;36,02
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;031;2;65,35;69,1
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;089;3;100,84;103,33
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;128;1;28,17;31,61
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;13E;2;123,6;88,06
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;152;2;125,37;122,58
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;159;1;62,68;61,29
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;271;1;62,68;60,98
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;283;2;73,61;75,64
02/04/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;319;3;188,7;156,66
02/04/2026;461;461001519;461001519 FERRER SEGARRA SL;02;461;451;5;305,54;218,05
02/04/2026;461;461001525;461001525 EUR - LOGISDAT;02;461;031;1;66,42;56,01
02/04/2026;461;461001536;461001536 TABERVALL SA;02;461;01E;1;80,2;60,36
02/04/2026;461;461001536;461001536 TABERVALL SA;17;461;461;1;46,09;41,51
02/04/2026;461;461001547;461001547 JALANCINA NATURE SL;01;461;089;1;53,99;42,32
02/04/2026;461;461001549;"461001549 SUMINISTRES I SERIGRAFIA YCEL ,SL";02;461;471;3;213,06;153
02/04/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;179;1;71,44;54,35
